id,name,rank,group,first_date,last_date
F729,"Earp, Phillip",Det,Joint Terrorist Task Force,2015-08-04,2016-01-05
F733,"Disney, Shirley",Det,ATT,2015-08-04,2017-05-15
F750,"Matzerath, John",Det,Asset Forfeiture Unit,2012-01-04,2012-10-08
F750,"Matzerath, John",Det,IRS/SAR Task Force *,2015-08-04,2017-11-27
F750,"Matzerath, John",Det,SARS Task Force,2012-10-15,2012-12-18
F756,"Connolly, Kendall",Det,Joint Terrorist Task Force,2015-08-04,2015-10-13
F765,"Dunton, Kevin",Det,Detailed Out,2016-04-19,2017-03-07
F765,"Dunton, Kevin",Det,Vice C - Prostitution,2013-08-02,2013-08-02
F778,"Fox, Vincent",Det,Detailed Out,2014-01-07,2014-02-26
F778,"Fox, Vincent",Det,WS1,2012-01-04,2013-12-17
F778,"Fox, Vincent",P/O,WS1,2013-02-20,2013-10-14
F779,"Hagee, Charles",Det,Admin/ComStat/CA/Intel,2013-07-16,2013-10-14
F779,"Hagee, Charles",Det,Administrative Support,2012-07-02,2012-12-18
F779,"Hagee, Charles",Det,Detailed Out,NA,NA
F779,"Hagee, Charles",Det,Sgt,2012-01-04,2012-06-26
F787,"Mahan, Steve",Det,NE1,2012-05-10,2012-12-18
F787,"Mahan, Steve",P/O,NE1,2013-02-20,2013-06-06
F787,"Mahan, Steven",Det,NE1,2012-01-04,2012-03-21
F793,"Hoover, William",Sgt,Felony/Robbery,2015-08-04,2017-05-15
F797,"Smith, Michael",Sgt,Domestic,2016-08-08,2017-05-15
F797,"Smith, Michael",Sgt,ES Response Team,2016-03-10,2016-08-04
F797,"Smith, Michael",Sgt,Major Case Squad 1,2013-10-21,2014-11-06
F797,"Smith, Michael",Sgt,NW3,2015-01-11,2015-05-20
F797,"Smith, Michael",Sgt,SES 4,2015-05-28,2015-11-11
F797,"Smith, Michael",Sgt,SEU 4,2015-11-12,2016-03-09
F797,"Smith, Michael",Sgt,WS2,2013-03-08,2013-10-14
F797,"Smith, Michael",Sgt,WS7,2012-01-04,2013-03-05
F814,"Vigue, George",Det,Grp 56 - Interdiction,2012-03-06,2017-11-27
F817,"Bradley, William",Det,Vice C - Prostitution,2013-08-02,2013-08-02
F820,"Greenhill,",Det,Vice A - Club Enforcement,2013-08-02,2013-08-02
F821,"Grueninger, Greg",Sgt,Citi Watch,2015-08-04,2015-08-06
F822,"Molinaro, Gene",Det,Asset Forfeiture Unit,2012-08-29,2017-11-27
F822,"Molinaro, Gene",Det,WS4 (N),2012-01-04,2012-08-16
F834,"Thomas, Eric",Det,Felony/Robbery,2015-08-04,2017-05-15
F838,"Stauder, Jeffrey",Det,Command Investigations,2013-10-21,2014-05-22
F838,"Stauder, Jeffrey",Det,Detailed Out,2014-01-24,2014-05-12
F838,"Stauder, Jeffrey",P/O,Command Investigations,2013-07-16,2013-10-14
F840,"Blackwell, Troy",Sgt,ES Comm Stabilization Team 1,2016-03-10,2016-08-09
F840,"Blackwell, Troy",Sgt,Fugitive,2016-11-28,2017-05-15
F840,"Blackwell, Troy",Sgt,Violence Reduction Team 1,2016-08-19,2016-11-09
F840,"Blackwell, Troy",Sgt,WS1,2014-06-17,2014-11-06
F886,"Manning, Richard",Det,Juvenile,2015-08-04,2017-05-15
F892,"Johnson, Eric",Det,Fugitive,2015-09-16,2017-05-15
F892,"Johnson, Eric",Det,Fugitive Detailed to Colonel,2015-09-21,2016-01-27
F892,"Williams, Earl",Det,Domestic,2015-09-15,2015-10-09
F902,"Lopez, Angel",Det,US Customs-Money Launder,2012-01-04,2015-10-13
F907,"Boyd, Greg",Det,ES1 (J),2012-01-04,2012-09-17
F907,"Boyd, Greg",P/O,ES1,2013-06-03,2013-06-03
F922,"DeFranco, Michael",Det,ATF Group 3,2015-08-24,2017-11-27
F922,"DeFranco, Michael",Det,ATG Group 3,2015-08-04,2015-08-20
F922,"DeFranco, Michael",Det,Violent Crime Impact Team,2012-01-04,2012-12-18
F924,"Sokolowski, Keith",Det,Grp 52 - Heroin Task Force,2012-01-04,2017-11-27
F927,"Jones, Kevin",Det,Intel Ops,2017-01-06,2017-11-27
F927,"Jones, Kevin",Det,Operations 1,2015-09-15,2016-01-05
F927,"Jones, Kevin",Det,Watch Center,2015-08-04,2015-08-06
F931,"Ardis, Vicky",Det,RATT Squad 2,2015-08-04,2017-05-15
F934,"Allers, Thomas",Sgt,Grp 52 - Heroin Task Force,2016-06-17,2017-03-01
F934,"Allers, Thomas",Sgt,Gun Trace Task Force,2015-08-04,2016-06-13
F937,"Neuens, Robert",Det,Homicide,2015-08-04,2017-05-15
F939,"Grear, Clarence",Det,Watch Center,2015-08-04,2017-11-27
F954,"Landing, Corey",Det,Grp 52 - Heroin Task Force,2012-01-04,2017-11-27
F956,"Bell, Ivan",Det,Military Leave,2013-08-02,2013-08-02
F960,"Miller, Sean",Lt,WD ZONES,2012-01-04,2012-08-02
F966,"Tyson, Kaytee",Det,FBI Child Trafficking Taskforce,2017-01-06,2017-11-27
F966,"Tyson, KayTee",Det,Human Trafficking,2015-08-04,2015-09-23
F969,"O'Ree, Chris",Lt,ATF,2015-12-21,2017-01-06
F969,"O'Ree, Chris",Lt,Cease Fire,NA,NA
F969,"O'Ree, Chris",Lt,Investigations/VRO/Covert Supp,2013-10-21,2014-05-27
F969,"O'Ree, Chris",Lt,NWD ZONES,2013-07-16,2013-10-14
F974,"German, Marjorie",Lt,Community Stabilization,2016-08-08,2016-08-09
F974,"German, Marjorie",Lt,Community Stabilization - West,NA,NA
F974,"German, Marjorie",Lt,NWD,2015-01-16,2015-05-20
F974,"German, Marjorie",Lt,SES - A,2015-07-13,2015-08-04
F974,"German, Marjorie",Lt,SES - B,NA,NA
F974,"German, Marjorie",Lt,Violence Reduction,2016-08-19,2016-12-10
F974,"German, Marjorie",Lt,WD / SW Zones,2017-01-06,2017-03-02
F974,"German, Marjorie",Sgt,NW2,2013-02-20,2013-10-14
F974,"German, Marjorie",Sgt,NW2 (B),2012-01-04,2012-12-18
F974,"German, Marjorie",Sgt,VRO Squad,2013-10-21,2014-04-29
F979,"Amador, Robert",Sgt,City Wide Intel,2013-02-20,2013-07-23
F979,"Amador, Robert",Sgt,WS5,2013-07-24,2013-08-06
F979,"Amador, Robert",Sgt,WS5 (O),2012-01-04,2012-12-18
F985,"George, Michael",Det,Detailed Out Pending Transfer 11/29,2012-11-25,2012-11-28
F985,"George, Michael",Det,NW4 (D),2012-01-04,2012-11-12
F989,"Schmidt, Christopher",Sgt,NE2,2012-01-04,2013-06-06
F990,"Thompson, Earl",Det,Detailed In,2017-03-16,2017-05-15
F990,"Thompson, Earl",Det,Shooting,2015-11-11,2017-05-15
F993,"Lee, Alex",Sgt,ComStat,2017-01-06,2017-06-12
F997,"Brown, Margaret",Det,Domestic,2015-08-04,2017-05-15
G026,"Murphy, Darryl",Lt,Pennsy Ave Initiative,2013-07-16,2013-10-14
G026,"Murphy, Darryl",Lt,SWD,2015-01-11,2015-01-11
G026,"Murphy, Darryl",Lt,Tri-District Initiative,2013-07-16,2013-10-14
G026,"Murphy, Darryl",Lt,WD ZONES,2013-10-21,2014-11-06
G026,"Murphy, Daryl",Lt,Criminal Intel,2017-01-06,2017-11-27
G026,"Murphy, Daryl",Lt,GANG,2015-08-04,2016-01-05
G026,"Murphy, Daryl",Lt,INTELLIGENCE OPS,2015-08-04,2016-01-05
G028,"Bonaparte, Heyward",Det,Vice C - Prostitution,2013-08-02,2013-08-02
G030,"Fisher, Steven",Det,Domestic,2015-08-04,2017-05-08
G039,"Stach, Timothy",Det,Detailed Out,2014-01-07,2014-02-26
G039,"Stach, Timothy",Det,WS1,2012-01-04,2013-12-17
G039,"Stach, Timothy",P/O,WS1,2013-02-20,2013-10-14
G047,"Rawlins, Clyde",Det,Juvenile,2015-08-04,2017-05-15
G059,"Brown, Derrick",Det,Cease Fire 1,2014-05-30,2016-10-24
G059,"Brown, Derrick",Det,Detailed Out,2016-11-09,2017-03-07
G059,"Brown, Derrick",Det,WS1,2012-01-04,2014-05-27
G059,"Brown, Derrick",P/O,Military Leave,2013-07-16,2013-08-19
G059,"Brown, Derrick",P/O,WS1,2013-02-20,2013-10-14
G066,"Hayden, Jonathan",Det,ATF DISARM,2012-01-04,2017-11-27
G067,"Marsh, Nevin",Det,ComStat,2017-01-06,2017-11-27
G067,"Marsh, Nevin",Off,Watch Center,2015-08-04,2015-08-06
G080,"Ali, Mohamed",Det,Domestic,2015-08-19,2016-01-27
G080,"Ali, Mohamed",Det,General,2016-01-29,2017-01-25
G082,"Hendrick, Paul",Det,Shooting,2015-08-04,2017-05-15
G084,"Rose, Steven",Det,Grp 51 - Violent Traffickers,2012-01-04,2012-12-18
G084,"Rose, Steven",Det,Grp 54,2015-08-04,2017-11-27
G098,"Adams, Wayne Jr",Det,Commander's Admin,2017-03-16,2017-11-27
G098,"Adams, Wayne Jr",Det,Major's Admin,2017-01-06,2017-03-07
G100,"Harris, Jamal",P/O,Admin/ComStat/CA/Intel,2013-07-16,2013-09-09
G100,"Harris, Jamal",P/O,Detailed Out,2013-09-10,2013-10-14
G100,"Jamal, Harris",Det,WS1,2012-01-04,2012-12-18
G135,"Cavey, Shannon",Sgt,Covert Unit,2016-03-10,2016-07-25
G135,"Cavey, Shannon",Sgt,WD ZONES,2013-09-20,2013-10-14
G135,"Cavey, Shannon",Sgt,WS1,2014-10-07,2014-10-07
G135,"Cavey, Shannon",Sgt,WS4,2013-03-08,2013-09-10
G135,"Cavey, Shannon",Sgt,WS4 (N),2012-01-04,2013-03-05
G139,"Hopkins, Brian",Sgt,Detailed Out Pending Transfer 11/29,2012-11-25,2012-11-28
G139,"Hopkins, Brian",Sgt,NW1 (A),2012-01-04,2012-11-19
G140,"Pringle, Andre",Det,Homicide,2015-08-04,2017-05-15
G156,"Burrus, Torran",Lt,ATF,2015-08-04,2015-12-14
G156,"Burrus, Torran",Lt,Detailed Out,2013-09-20,2013-10-14
G156,"Burrus, Torran",Lt,WD ZONES,2013-07-16,2013-09-10
G156,"Burrus, Torran",Sgt,Detailed Out,2012-02-09,2012-11-28
G156,"Burrus, Torran",Sgt,Violent Crime Impact Team,2012-01-04,2012-02-03
G181,"Gordon, Edward",P/O,Sgt,2013-09-20,2013-09-27
G181,"Gordon, Edward",P/O,Squad A,2013-09-30,2013-10-14
G181,"Gordon, Edward",P/O,Squad B,2013-07-16,2013-09-10
G244,"Ralph, Brian",Det,RATT Squad 1,2012-01-04,2017-05-15
G261,"Green,",Det,Detailed Out Pending Transfer 11/29,2012-11-25,2012-11-28
G261,"Green, Eric",Det,NW4 (D),2012-01-04,2012-01-12
G262,"Randolph, Ronnie",Det,ES2 (K),2012-01-04,2012-12-18
G262,"Randolph, Ronnie",P/O,ES2,2013-03-08,2013-10-14
G262,"Randolph, Ronnie",P/O,ES2 (K),2013-02-20,2013-03-05
G268,"Day, Matt",Sgt,Juvenile,2015-10-01,2015-10-01
G268,"Day, Matt",Sgt,RATT Squad 2,2015-08-04,2017-05-15
G268,"Day, Matthew",Sgt,Detailed Out,2013-09-05,2013-10-14
G268,"Day, Matthew",Sgt,ES1,2013-02-20,2013-08-27
G268,"Day, Matthew",Sgt,ES1 (J),2012-01-04,2012-12-18
G271,"LeBrun, Robert",Det,Vice C - Prostitution,2013-08-02,2013-08-02
G285,"Lascelle, Shawn",Det,U/C Squad (V),2013-08-02,2013-08-02
G288,"Rager, John",Det,City Yard,2012-01-04,2013-07-23
G288,"Rager, John",Det,RATT Squad 2,2015-08-04,2017-05-15
G293,"Halstead, Stephen",Det,RATT Squad 1,2012-01-04,2017-05-15
G297,"Stein, Daniel",Det,Admin/ComStat/CA/Intel,2013-07-16,2013-10-14
G297,"Stein, Daniel",Det,Administrative Support,2012-07-02,2012-12-18
G297,"Stein, Daniel",Det,Commander's Admin,2017-09-13,2017-11-27
G297,"Stein, Daniel",Det,ComStat / CA / H&S / CI's,2013-10-21,2017-09-06
G297,"Stein, Daniel",Det,Sgt,2012-01-04,2015-10-01
G307,"Leisher, Chris",Sgt,Vice A - Club Enforcement,2013-08-02,2013-08-02
G315,"Moody, Todd",Det,FBI Child Trafficking Taskforce,2017-01-06,2017-11-27
G315,"Moody, Todd",Det,Human Trafficking,2015-08-04,2015-09-23
G318,"Green, David",Det,Cease Fire 4,2015-05-28,2016-05-02
G318,"Green, David",Det,Homeland Security Task Force,2016-05-09,2016-05-13
G318,"Greene, David",Det,ES5 (I),2012-02-29,2012-12-18
G318,"Greene, David",Det,Homeland Security Task Force,2016-05-31,2017-11-27
G318,"Greene, David",Det,Major Case Squad 2,2013-10-21,2014-11-06
G318,"Greene, David",Det,SW1,2015-01-11,2015-01-28
G318,"Greene, David",P/O,ES5,2013-02-20,2013-10-14
G318,"Greene, David Jr",Det,SW1,2015-02-20,2015-05-20
G321,"Fair, Bryant",Det,Cyber Crimes,2015-08-04,2015-09-23
G321,"Fair, Bryant",Det,Intel Ops,2017-01-06,2017-11-27
G329,"Geare, Paul",Det,ATF DISARM,2012-01-04,2012-03-26
G329,"Geare, Paul",Det,ATF Group 3,2015-08-24,2017-11-27
G329,"Geare, Paul",Det,ATG Group 3,2015-08-04,2015-08-20
G329,"Geare, Paul",Det,Violent Crime Impact Team,2012-03-28,2012-12-18
G330,"Miller, Michael",Det,Domestic,2016-03-10,2016-08-31
G330,"Miller, Michael",Det,Felony/Robbery,2016-09-01,2017-05-15
G333,"Schreyer, Chris",Det,Domestic,2016-08-08,2016-08-31
G333,"Schreyer, Chris",Det,ES Response Team,2016-03-10,2016-08-04
G333,"Schreyer, Chris",Det,General,2016-09-01,2017-05-08
G333,"Schreyer, Chris",Det,Major Case Squad 1,2013-10-21,2014-11-06
G333,"Schreyer, Chris",Det,NW3,2015-01-11,2015-05-20
G333,"Schreyer, Chris",Det,SES 4,2015-05-28,2015-11-11
G333,"Schreyer, Chris",Det,SEU 4,2015-11-12,2016-03-09
G333,"Schreyer, Chris",Det,WS7,2012-01-04,2012-12-18
G333,"Schreyer, Chris",P/O,WS2,2013-03-08,2013-10-14
G333,"Schreyer, Chris",P/O,WS7,2013-02-20,2013-03-05
G334,"Glanville, Christopher",Det,Shooting,2015-08-04,2017-05-15
G348,"Burton, Joseph",Sgt,ATT,2015-08-04,2017-05-15
G348,"Burton, Joseph",Sgt,VRO Squad-East,2012-01-04,2012-12-18
G351,"Faller, Christopher",Det,ATF Group 3,2015-08-24,2017-11-27
G351,"Faller, Christopher",Det,ATG Group 3,2015-08-04,2015-08-20
G351,"Faller, Christopher",Det,Violent Crime Impact Team,2012-01-04,2012-12-18
G354,"Alvarez, Amado",Sgt,NE1,2012-01-04,2013-06-06
G358,"Collins, Michael",Det,Grp 51 - Violent Traffickers,2012-01-04,2017-11-27
G366,"Golimonski, Frank",Det,WS1,2014-10-07,2014-10-20
G366,"Golimowski,",Det,Detailed Out,2014-07-31,2014-09-23
G366,"Golimowski, Frank",Det,Cease Fire 4,2015-01-11,2016-12-10
G366,"Golimowski, Frank",Det,Det,2014-05-30,2014-05-30
G366,"Golimowski, Frank",Det,ED 2,2017-01-06,2017-03-02
G366,"Golimowski, Frank",Det,ES4 (E),2012-11-26,2012-12-18
G366,"Golimowski, Frank",Det,WS1,2014-06-12,2014-11-06
G366,"Golimowski, Frank",Det,WS3,2013-10-21,2014-05-27
G366,"Golimowski, Frank",P/O,ES4,2013-02-20,2013-10-14
G366,"Golimowski, Frank",P/O,ES4 (E),2012-08-02,2012-11-25
G389,"Fries, Suzanne",Lt,Vice,2012-02-09,2012-12-18
G389,"Fries, Suzanne",Lt,Vice / UC,2013-07-16,2014-05-30
G389,"Fries, Suzanne",Lt,Vice / UC / INVESTIGATIONS,2014-06-12,2014-07-07
G389,"Fries, Suzanne",Lt,Vice/ UC Squads,2014-10-07,2014-11-06
G389,"Fries, Suzanne",Lt,Vice/UC Squad,2012-01-04,2012-02-03
G389,"Fries, Suzanne",Lt,Vice/UC Squads,2015-01-11,2016-01-05
G389,"Fries, Suzanne",Lt,Vice/UnderCover / HSI Squads,2016-01-27,2017-11-27
G391,"Talley, Christopher",Sgt,NW4,2013-02-20,2013-10-14
G391,"Talley, Christopher",Sgt,NW4 (D),2012-01-04,2012-12-18
G400,"Bradley, James",Det,Grp 57 - DEA SIG,2012-01-04,2017-11-27
G401,"Ross, Kenneth",Det,ES2 (K),2012-01-04,2012-02-24
G405,"Semmler, Damian",Det,Gun Registry,2012-01-04,2017-04-18
G405,"Semmler, Damian",Det,Gun Registry - loc. 295,2017-05-01,2017-11-27
G410,"Frey, Phoenix",Det,ATF DISARM,2012-03-28,2012-12-18
G410,"Frey, Phoenix",Det,VRO Squad-West,2012-01-04,2012-03-26
G415,"Ward, Steven",Lt,ED ZONES,2012-01-04,2012-12-18
G432,"Wiman, Andrew",Lt,ATF,2017-06-12,2017-11-27
G432,"Wiman, Andrew",Sgt,ATF Group 6,2015-10-01,2017-06-08
G432,"Wiman, Andrew",Sgt,ES2,2013-09-20,2014-07-07
G432,"Wiman, Andrew",Sgt,NW1,2015-03-23,2015-05-20
G432,"Wiman, Andrew",Sgt,SES 1,2015-05-28,2015-09-30
G437,"Vargas, Pedro",Det,Detailed Out Pending Transfer 11/29,2012-11-25,2012-11-28
G437,"Vargas, Pedro",Det,ES Comm Stabilization Team 1,2016-03-10,2016-08-09
G437,"Vargas, Pedro",Det,FBI Safe Streets \ Gangs,2017-06-12,2017-11-27
G437,"Vargas, Pedro",Det,Gang Unit - Loc 347,2016-09-21,2017-05-15
G437,"Vargas, Pedro",Det,Violence Reduction Team 1,2016-08-19,2016-09-01
G437,"Vargas, Pedro",Det,WS4 (N),2012-01-04,2012-11-19
G437,"Vargas, Pedro",P/O,WS4,2013-07-16,2013-10-14
G441,"Shifflett, Norm",Det,Grp 56 - Interdiction,2012-01-04,2017-11-27
G449,"Bowman, Steve",Sgt,Suspended,2013-08-02,2013-08-02
G449,"Bowman, Steven",Sgt,Intel,2014-11-06,2016-01-05
G449,"Bowman, Steven",Sgt,Intel / War Room,2016-01-27,2017-11-27
G449,"Bowman, Steven",Sgt,NW2,2015-03-23,2015-05-20
G449,"Bowman, Steven",Sgt,NW3,2013-02-20,2013-03-25
G449,"Bowman, Steven",Sgt,NW3 (C),2012-01-04,2012-12-18
G461,"Cirillo, Anthony",Det,ATF DISARM,2016-02-09,2017-11-27
G461,"Cirillo, Anthony",Det,Cease Fire 1,2014-06-16,2015-09-15
G461,"Cirillo, Anthony",Det,Cease Fire 2,2014-06-17,2016-02-04
G463,"Mobley, Rodney",Det,Gun Trace Task Force-Sq 1,2012-01-04,2012-03-26
G483,"Goodson, Caesar",Det,Citi Watch,2017-03-16,2017-11-27
G483,"Goodson, Ceaser",Det,Citi Watch,2017-01-06,2017-03-07
G491,"Hersl, Daniel",Det,Cease Fire 4,2015-01-11,2015-12-21
G491,"Hersl, Daniel",Det,Detailed Out,2017-02-03,2017-03-01
G491,"Hersl, Daniel",Det,ES3,2013-10-21,2014-11-06
G491,"Hersl, Daniel",Det,ES3 (L),2012-01-04,2012-12-18
G491,"Hersl, Daniel",Det,Gun Trace Task Force,2015-12-22,2016-08-09
G491,"Hersl, Daniel",Det,Gun Trace Task Force 1,2016-08-19,2016-12-10
G491,"Hersl, Daniel",Det,WD 1,2017-01-06,2017-02-02
G491,"Hersl, Daniel",P/O,ES3,2013-02-20,2013-10-14
G495,"Ivery, Kenneth",Sgt,Cease Fire 2,2015-10-01,2016-12-10
G495,"Ivery, Kenneth",Sgt,NW 2,2017-01-06,2017-03-02
G495,"Ivery, Kenneth",Sgt,SES 3,NA,NA
G495,"Ivery, Kenneth",Sgt,Squad A,2013-07-16,2013-10-14
G495,"Ivery, Kenneth",Sgt,SW3,2015-01-11,2015-05-20
G495,"Ivery, Kenneth",Sgt,WS1,2014-06-12,2014-06-16
G495,"Ivery, Kenneth",Sgt,WS4,2013-10-21,2014-11-06
G496,"Maggio, Anthony",Sgt,Cease Fire 3,2015-01-11,2016-12-10
G496,"Maggio, Anthony",Sgt,ED 1,2017-01-06,2017-03-02
G496,"Maggio, Anthony",Sgt,ES4,2013-10-21,2014-11-06
G496,"Maggio, Anthony",Sgt,Squad C,2013-07-16,2013-10-14
G503,"John, Audwyn",Det,Detailed Out Pending Transfer 11/29,2012-11-25,2012-11-28
G503,"John, Audwyn",Det,WS4 (N),2012-01-04,2012-11-19
G516,"Jefferson, Eric",Det,Covert Tech Support,2013-08-02,2013-08-02
G516,"Jefferson, Eric",Det,Covert Unit,2016-03-10,2016-07-25
G521,"Hunsicker, Franklin",Det,Intel / War Room,2017-09-13,2017-11-27
G522,"Smith, Anthony",Sgt,ComStat,2015-08-04,2015-08-06
G530,"Jugan, Thomas",Det,Crime Analysis/ComStat/Intel,2012-01-04,2012-12-18
G545,"Lash, Vince",Det,ES1,2013-10-21,2014-09-23
G545,"Lash, Vince",Det,SW2,2015-01-11,2015-05-20
G545,"Lash, Vince",Det,WS3,2014-10-07,2014-11-06
G545,"Lash, Vince",Det,WS8 (Q),2012-01-04,2012-12-18
G545,"Lash, Vince",P/O,Sgt,2013-07-16,2013-09-05
G545,"Lash, Vince",P/O,WS3,2013-03-08,2013-10-14
G545,"Lash, Vince",P/O,WS8 (Q),2013-02-20,2013-03-05
G550,"Louvado, Ivo",Det,ATF Group 3,2015-08-24,2017-11-27
G550,"Louvado, Ivo",Det,ATG Group 3,2015-08-04,2015-08-20
G550,"Louvado, Ivo",Det,Violent Crime Impact Team,2012-01-04,2012-12-18
G551,"Manners, Charles",Sgt,Gun Trace Task Force 3,2016-08-19,2016-11-28
G551,"Manners, Charles",Sgt,GVED ASA Unit,2017-01-06,2017-11-27
G551,"Manners, Charles",Sgt,SAO Gun Unit,2016-11-28,2016-12-10
G551,"Manners, Charles",Sgt,SES 3,2015-10-01,2015-11-11
G551,"Manners, Charles",Sgt,SEU 3,2015-11-12,2016-03-09
G551,"Manners, Charles",Sgt,WS Enforcement Team,2016-03-10,2016-08-09
G557,"Dodge, Harry Jr",Det,Intel / War Room,2016-07-22,2017-11-27
G562,"Owens, Renard",Sgt,Detailed Out Pending Transfer 11/29,2012-11-25,2012-11-28
G562,"Owens, Renard",Sgt,NE3,2012-01-04,2012-11-19
G571,"Richburg, Ken",P/O,Suspended,2013-08-02,2013-08-02
G571,"Richburg, Kendell",Det,NW3 (C),2012-01-04,2012-11-12
G577,"Sagner, Jeremy",Det,Detailed Out Pending Transfer 11/29,2012-11-25,2012-11-28
G586,"Jones, Ryan",Det,Grp 54,2012-01-04,2017-11-27
G591,"Hubbard, Jaclyn",Sgt,Squad B,2013-07-16,2013-10-14
G611,"Hittle, David",Det,NW1 (A),2012-01-04,2012-08-01
G628,"Smith, Sharisse",Det,Cyber Crimes,2015-08-04,2015-09-23
G628,"Smith, Sharrise",Det,Cyber Crimes Unit,2017-01-06,2017-11-27
G631,"Street, Craig",Det,ATF Group 6,2015-08-04,2016-05-09
G631,"Streett, Craig",Det,ATF DISARM,2012-01-04,2012-12-18
G631,"Streett, Craig",Det,ATF Group 6,2016-05-10,2017-11-27
G634,"Hoffman, Christopher",Det,Homicide,2015-08-04,2017-05-15
G661,"Mancuso, Holly",Det,Crime Analysis/ComStat/Intel,2012-01-04,2012-11-16
G661,"Mancuso, Holly",Det,Medical,2013-08-02,2013-08-02
G668,"Johnson,",Det,Grp 54,2015-08-04,2017-11-27
G668,"Johnson, Kyle",Det,NW1,2017-02-22,2017-03-02
G668,"Johnson, Kyle",Det,SW 1,2017-02-15,2017-02-15
G668,"Johnson, Kyle",Det,Violent Crime Impact Team,2012-01-04,2012-04-23
G668,"Johnson, Kyle",Det,VRO Squad,2013-10-21,2014-02-06
G668,"Johnson, Kyle",Det,WS5 (O),2012-10-22,2012-12-18
G668,"Johnson, Kyle",Det,WS8 (Q),2012-04-24,2012-07-09
G668,"Johnson, Kyle",P/O,City Wide Intel,2013-02-20,2013-07-23
G668,"Johnson, Kyle",P/O,P/O,2013-04-15,2013-06-06
G668,"Johnson, Kyle",P/O,WS5,2013-07-24,2013-10-14
G684,"Githara, George",Det,Detailed Out Pending Transfer 11/29,2012-11-25,2012-11-28
G684,"Githara, George",Det,NW2 (B),2012-01-04,2012-11-19
G692,"Landsman, Joe",Sgt,Cease Fire 2,NA,NA
G692,"Landsman, Joe",Sgt,FBI Safe Streets,2015-10-01,2017-06-08
G692,"Landsman, Joe",Sgt,FBI Safe Streets \ Gangs,2017-06-12,2017-11-27
